,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_dropout,param_hidden_layers,param_number_of_nodes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
27,8.433618593215943,0.21974687751256725,0.1282794952392578,0.0043854352360166255,sigmoid,0.1,2,10,"{'activation': 'sigmoid', 'dropout': 0.1, 'hidden_layers': 2, 'number_of_nodes': 10}",0.893750011920929,0.909375011920929,0.921875,0.917187511920929,0.942187488079071,0.9168750047683716,0.01585455525265284,34
28,8.614220190048218,0.23666452218942902,0.1270390510559082,0.001631574366262859,sigmoid,0.1,2,20,"{'activation': 'sigmoid', 'dropout': 0.1, 'hidden_layers': 2, 'number_of_nodes': 20}",0.8984375,0.910937488079071,0.9203125238418579,0.734375,0.9468749761581421,0.8821874976158142,0.07560045831269693,48
29,9.26259503364563,0.1280590990081822,0.1280294418334961,0.0016547431518805066,sigmoid,0.1,2,40,"{'activation': 'sigmoid', 'dropout': 0.1, 'hidden_layers': 2, 'number_of_nodes': 40}",0.893750011920929,0.9359375238418579,0.7359374761581421,0.9078124761581421,0.949999988079071,0.8846874952316284,0.07698798514113044,47
30,8.683742332458497,0.3144004215685912,0.13616480827331542,0.006206721781205782,sigmoid,0.1,3,10,"{'activation': 'sigmoid', 'dropout': 0.1, 'hidden_layers': 3, 'number_of_nodes': 10}",0.8921874761581421,0.737500011920929,0.7359374761581421,0.9140625,0.9437500238418579,0.8446874976158142,0.0896640923405221,54
31,8.820816802978516,0.11382630398475538,0.24522476196289061,0.22339248963613223,sigmoid,0.1,3,20,"{'activation': 'sigmoid', 'dropout': 0.1, 'hidden_layers': 3, 'number_of_nodes': 20}",0.8968750238418579,0.9125000238418579,0.9140625,0.918749988079071,0.948437511920929,0.9181250095367431,0.016846036559418125,31
32,9.377914571762085,0.006593482164746454,0.13340063095092775,0.0010244500878137494,sigmoid,0.1,3,40,"{'activation': 'sigmoid', 'dropout': 0.1, 'hidden_layers': 3, 'number_of_nodes': 40}",0.9140625,0.9140625,0.9140625,0.9140625,0.948437511920929,0.9209375023841858,0.013750004768371583,26
33,9.125043249130249,0.30379889768131413,0.1387608528137207,0.002140663633676844,sigmoid,0.1,4,10,"{'activation': 'sigmoid', 'dropout': 0.1, 'hidden_layers': 4, 'number_of_nodes': 10}",0.890625,0.918749988079071,0.737500011920929,0.9140625,0.796875,0.8515625,0.07203785297142543,51
34,9.27184705734253,0.08435211226453816,0.13903942108154296,0.0017696028701492592,sigmoid,0.1,4,20,"{'activation': 'sigmoid', 'dropout': 0.1, 'hidden_layers': 4, 'number_of_nodes': 20}",0.893750011920929,0.9156249761581421,0.7359374761581421,0.9078124761581421,0.948437511920929,0.8803124904632569,0.0743894497174245,49
35,10.211860466003419,0.25626199026111546,0.14060068130493164,0.002333921208925678,sigmoid,0.1,4,40,"{'activation': 'sigmoid', 'dropout': 0.1, 'hidden_layers': 4, 'number_of_nodes': 40}",0.875,0.910937488079071,0.9281250238418579,0.9156249761581421,0.9437500238418579,0.9146875023841858,0.022870227136009058,36
36,8.502302026748657,0.3635928687155318,0.12601737976074218,0.0026501340405034415,elu,0,2,10,"{'activation': 'elu', 'dropout': 0, 'hidden_layers': 2, 'number_of_nodes': 10}",0.8968750238418579,0.9203125238418579,0.956250011920929,0.9203125238418579,0.846875011920929,0.9081250190734863,0.036031128903836904,38
